,customer_lifetime_value,total_claim_amount,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
4687,2767.499996,22.326388,0,72,27,60,0,1
4688,2975.256549,547.2,36548,76,10,95,0,1
4689,4178.586494,5.894778,62113,104,1,0,0,1
4690,4734.257944,747.458052,0,67,7,75,0,5
4691,4315.788632,514.059402,41252,109,25,31,0,1
4692,6126.568309,364.8,61139,76,4,16,0,4
4693,2694.599099,326.4,26744,68,16,61,0,1
4694,9338.08481,950.4,0,132,17,34,0,3
4695,18680.99387,375.514273,74640,66,0,44,0,2
4696,2551.349248,151.973156,88126,64,27,71,1,1
4697,2808.078361,336.0,55005,70,31,39,1,1
4698,9710.286449,40.950769,33190,123,1,95,0,4
4699,15190.65404,839.593218,0,71,4,64,4,2
4700,4069.776372,609.801279,0,117,0,42,0,1
4701,6612.220871,669.399277,0,97,31,34,2,9
4702,2030.783687,731.479725,0,64,0,8,1,1
4703,5090.44875,340.8,25226,71,13,97,1,4
4704,3353.381136,292.206784,63398,83,29,46,0,1
4705,8532.989751,192.265438,30092,108,33,90,0,9
4706,2647.519741,300.056383,37876,69,13,15,0,1
4707,6071.907243,604.8,12201,84,14,63,0,4
4708,9061.767848,124.967415,37970,115,8,44,0,3
4709,2531.586761,82.811346,28898,67,15,85,0,1
4710,2467.129805,292.8,23845,61,33,34,0,1
4711,7408.167551,32.874675,62810,187,14,22,1,1
4712,3452.414955,245.308491,65773,89,24,35,4,1
4713,4481.387593,232.183503,0,69,1,25,0,4
4714,21235.44557,568.746405,0,86,29,45,0,2
4715,3370.074728,476.903351,0,95,14,15,1,1
4716,3746.751625,19.575683,41479,94,14,38,1,1
4717,5129.608404,343.139611,72433,126,34,48,0,1
4718,12300.005,494.4,74586,103,14,19,0,2
4719,18065.27192,1135.141469,0,234,11,26,0,7
4720,19644.76296,331.2,67326,69,17,32,0,2
4721,35900.07644,547.2,25285,114,12,84,0,2
4722,6838.767672,427.2,15871,89,20,19,0,4
4723,6519.287872,393.6,38795,82,30,41,1,3
4724,5712.380598,345.6,24882,72,13,20,0,8
4725,5126.54272,614.4,33169,128,33,14,0,1
4726,4984.618655,80.73124,86305,62,1,99,0,5
4727,4102.199975,537.6,0,112,31,21,0,1
4728,4111.197013,494.4,32210,103,16,97,0,1
4729,11085.87709,387.222556,69090,139,24,11,0,5
4730,4745.680421,523.337427,0,63,23,88,0,3
4731,5837.528088,419.471438,83308,73,3,81,1,7
4732,19190.31894,466.446708,39034,68,10,55,0,2
4733,6444.076976,672.026958,46750,82,20,74,1,3
4734,7255.577594,365.835977,39786,91,2,91,1,9
4735,8197.712164,579.710188,56788,108,22,34,5,7
4736,4554.911887,388.346716,90156,114,16,6,0,1
4737,7069.740965,432.361631,63867,89,21,4,1,3
4738,4743.694528,134.801691,83413,118,0,1,0,1
4739,4019.384424,566.4,0,118,2,48,0,1
4740,20239.38353,158.126982,36116,171,27,33,2,2
4741,2674.730716,331.2,56342,69,12,89,0,1
4742,9206.429641,310.651386,55542,117,1,76,0,5
4743,23187.14574,316.8,58466,66,7,79,1,2
4744,4770.550911,362.774545,12964,65,2,37,0,4
4745,3768.086327,509.722387,43412,94,33,38,0,1
4746,2893.739608,355.2,82611,74,23,87,1,1
4747,11611.94584,364.8,28915,76,10,49,0,2
4748,14246.14841,1490.4,0,207,13,68,0,6
4749,2554.551152,336.0,0,70,19,27,0,1
4750,3226.516193,285.020982,91774,81,4,21,0,1
4751,2227.072755,292.8,27972,61,7,38,0,1
4752,10623.40552,460.8,0,96,11,16,0,2
4753,8304.688878,681.328474,0,122,22,14,2,9
4754,5155.529312,160.62847,77857,64,0,99,0,9
4755,4407.769164,114.097383,0,62,18,34,0,3
4756,2955.495724,355.2,56502,74,15,78,0,1
4757,3900.906002,315.879728,95018,97,21,81,0,1
4758,4531.372981,585.6,23705,122,33,2,4,1
4759,2813.309659,177.224451,72333,70,10,20,0,1
4760,7196.721128,770.4,0,107,22,96,0,4
4761,6301.102478,305.544034,47622,80,15,13,0,7
4762,7799.440458,504.0,0,105,33,7,0,3
4763,8292.626726,344.048739,79632,106,7,72,1,3
4764,18534.61157,91.355165,16154,62,31,45,1,2
4765,2906.298309,44.912125,72211,73,12,1,0,1
4766,6089.77238,206.709951,70892,76,21,32,0,5
4767,5016.144667,69.230355,49367,63,16,40,0,9
4768,15470.59658,218.342169,68086,194,34,6,0,3
4769,5680.467468,72.617605,90353,70,3,64,0,7
4770,4582.155128,552.0,49558,115,1,73,0,1
4771,8663.550386,127.104785,93485,72,31,40,0,2
4772,5274.20076,532.8,10629,74,17,15,0,8
4773,2620.601718,253.637853,10237,72,31,97,0,1
4774,4515.184003,802.278237,87517,112,1,28,1,1
4775,5533.229132,504.0,23241,70,11,14,0,9
4776,5216.914471,65.425125,60861,66,8,82,0,4
4777,7860.086842,697.010998,21726,104,20,79,0,8
4778,5016.553079,300.375887,36313,67,3,38,2,9
4779,3351.567048,417.6,29160,87,25,62,0,1
4780,6732.202033,712.8,0,99,15,79,0,5
4781,6423.739052,1621.560425,0,188,5,67,0,1
4782,4974.8733,329.494,48139,63,9,41,0,9
4783,4739.297046,38.792481,0,76,28,55,5,3
4784,6086.431746,403.2,13688,84,25,2,0,8
4785,5016.641406,525.6,0,73,16,77,0,9
4786,7341.794924,302.4,27649,63,3,63,0,2
4787,3215.196994,103.750234,24191,80,11,32,0,1
4788,2533.796807,517.056582,0,71,11,77,0,1
4789,5340.535477,321.6,58493,67,13,53,0,4
4790,3644.833554,432.0,82477,90,1,69,0,1
4791,6382.047596,379.2,88663,79,20,86,0,7
4792,4303.637883,523.2,74057,109,27,24,0,1
4793,4228.734374,302.4,0,63,2,82,2,8
4794,10426.08551,316.8,52342,66,28,28,3,2
4795,2484.747576,40.754246,42012,63,13,84,0,1
4796,8232.760182,279.51121,56021,69,20,38,0,2
4797,21768.69952,986.4,35124,137,18,46,0,2
4798,2160.920387,439.001718,0,62,4,49,1,1
4799,4423.690041,900.0,0,125,8,55,0,1
4800,3691.765242,322.528829,37202,93,30,86,0,1
4801,4940.508153,42.43131,65985,71,3,47,5,4
4802,8503.942634,355.2,87771,74,8,9,4,2
4803,41143.09011,306.337632,63624,115,10,40,2,2
4804,10419.16743,200.662297,80192,129,8,69,0,9
4805,4139.89767,756.0,35945,105,14,25,0,1
4806,7627.660848,205.957043,93004,63,31,2,0,2
4807,6162.369756,941.347502,0,89,4,24,0,4
4808,25807.063,1027.2,71210,214,8,89,1,2
4809,15506.9278,912.0,99159,190,7,14,0,5
4810,5757.489397,61.715527,81491,72,21,24,0,3
4811,39365.29616,114.972914,99875,108,12,37,0,2
4812,5555.492159,545.291103,51705,139,26,79,0,1
4813,23893.3041,381.306996,39837,201,11,63,0,2
4814,9594.78115,388.8,31421,81,5,95,0,2
4815,5411.936509,420.434259,81531,135,23,50,0,1
4816,5318.89664,321.6,25134,67,3,0,0,6
4817,7731.713059,465.6,37386,97,1,4,0,3
4818,2004.350666,316.8,0,66,16,35,4,1
4819,5510.965059,111.586995,99553,68,14,85,0,6
4820,11158.12643,1159.2,0,161,19,71,0,9
4821,5390.27165,272.024652,70705,69,31,61,2,6
4822,2658.217729,9.424668,22724,69,21,39,0,1
4823,8826.611996,603.819794,26320,111,3,92,0,9
4824,4713.404623,806.534801,0,69,7,90,0,8
4825,2393.915369,425.266308,0,70,24,10,0,1
4826,11895.18188,50.32306,88218,99,9,25,0,2
4827,5580.960642,235.895575,25180,70,21,44,0,9
4828,8617.550432,132.041491,48091,108,30,66,0,9
4829,3940.123576,25.713622,92539,100,1,55,0,1
4830,2448.765205,38.379869,40658,61,24,79,1,1
4831,4439.677708,163.9498,75453,112,6,90,0,1
4832,2534.946955,307.2,94003,64,14,39,0,1
4833,17420.56565,1046.4,31737,218,17,2,0,3
4834,2393.915369,425.266308,0,70,24,10,0,1
4835,2681.332102,340.8,0,71,2,94,1,1
4836,4272.80504,1343.619461,0,114,0,75,0,1
4837,15284.33065,1090.122048,48885,190,31,90,0,9
4838,20186.34693,379.2,0,79,14,22,0,2
4839,4984.618655,80.73124,86305,62,1,99,0,5
4840,5246.278375,456.702735,28909,66,15,66,0,8
4841,8827.229838,1088.38378,0,123,35,38,1,3
4842,3269.013926,403.2,26140,84,23,37,1,1
4843,16979.79757,525.6,35095,73,25,56,0,2
4844,2479.920134,76.629988,31678,63,7,3,0,1
4845,7200.566588,297.6,28245,62,0,16,0,2
4846,7917.119912,345.6,0,72,0,97,0,2
4847,24061.11048,508.8,19168,106,12,54,1,2
4848,19160.98994,1294.700423,22705,239,19,59,0,7
4849,23295.06014,189.971267,86481,65,9,69,0,2
4850,7553.936525,321.789644,38008,68,12,40,4,2
4851,2405.618791,404.550554,63032,61,5,79,0,1
4852,4865.371797,238.262773,27228,129,19,61,4,1
4853,16388.09542,483.578159,0,68,5,4,1,2
4854,2611.14858,340.8,13424,71,30,78,0,1
4855,8688.754812,665.931223,59098,110,31,73,0,3
4856,13736.1325,1261.319869,16181,181,22,79,0,8
4857,8564.768226,178.006524,95697,107,29,29,0,9
4858,7019.177186,302.4,26806,63,32,19,0,2
4859,8114.409136,446.08476,30595,69,22,36,0,2
4860,4864.382304,121.88814,88079,61,16,37,0,3
4861,8569.422637,189.143402,99803,71,1,67,0,2
4862,17793.60797,1118.990694,0,118,26,43,0,2
4863,12944.18562,1375.2,0,191,27,49,0,3
4864,2649.207711,291.410965,36283,68,14,63,1,1
4865,4582.899414,399.617715,66991,115,1,71,0,1
4866,2691.70088,336.0,34322,70,20,46,2,1
4867,2466.376803,103.607499,44855,63,3,71,1,1
4868,9277.472901,221.047584,97729,115,4,48,1,7
4869,4142.561212,674.863718,48263,104,2,32,0,1
4870,27990.27159,379.2,68343,79,20,78,0,2
4871,9409.143498,31.58501,76847,118,16,52,0,3
4872,2581.022016,312.0,35795,65,25,53,0,1
4873,7637.111954,340.8,0,71,1,29,0,2
4874,2471.077732,268.773368,53074,61,5,86,0,1
4875,2302.818965,732.638975,0,63,13,48,0,1
4876,8716.368952,537.6,28743,112,9,13,0,3
4877,5207.985921,74.666163,81839,65,23,39,1,4
4878,2719.506996,345.6,14030,72,11,3,0,1
4879,2452.726922,292.953446,32764,61,30,23,0,1
4880,3829.090645,676.658911,74775,95,18,35,0,1
4881,8873.525122,547.2,53503,114,3,43,0,7
4882,15925.05739,648.0,34455,135,8,69,0,2
4883,2952.360309,355.2,52198,74,2,62,0,1
4884,15923.95503,222.080015,64429,133,1,58,2,2
4885,7285.030983,386.031248,44788,61,6,48,0,2
4886,13104.30284,528.0,30130,110,22,12,0,2
4887,2436.839358,149.241472,0,65,34,84,0,1
4888,9350.872287,1980.0,0,275,3,64,1,1
4889,9035.671134,542.4,34337,113,20,44,0,9
4890,17250.74771,783.211084,22276,111,19,73,1,2
4891,2549.080421,191.945693,52980,64,33,93,0,1
4892,8954.840118,60.090984,97736,74,19,22,0,2
4893,2467.97792,222.903462,0,67,0,14,0,1
4894,7700.619936,792.868448,0,73,18,16,1,2
4895,3776.665506,386.520235,68727,94,19,76,0,1
4896,8044.872393,284.000172,71391,67,29,39,0,2
4897,5029.671927,25.478179,62271,63,30,52,0,3
4898,19957.79034,1346.4,0,187,1,7,0,2
4899,6179.699689,412.8,0,86,12,96,0,8
4900,5678.050167,364.8,0,76,8,44,0,3
4901,4089.429492,499.2,28506,104,27,37,0,1
4902,3142.87734,412.8,0,86,17,35,0,1
4903,22895.34606,676.8,0,94,14,17,0,2
4904,5586.893159,108.989737,94161,69,0,65,0,4
4905,12105.29422,694.078608,33345,102,34,37,0,2
4906,11971.97765,618.288849,64195,158,0,27,4,6
4907,15328.45723,688.828746,0,138,1,34,0,2
4908,5424.256733,148.778455,67414,68,7,37,0,8
4909,4981.825724,302.4,33176,63,22,75,0,3
4910,14635.45158,667.2,0,139,5,56,0,2
4911,6862.866306,435.388932,56779,86,21,16,0,3
4912,13745.04802,780.378964,40810,114,8,14,0,2
4913,8111.651948,326.4,30622,68,22,86,0,2
4914,22712.02364,68.019973,14119,67,4,53,0,2
4915,56675.93768,1358.4,77237,283,33,93,0,2
4916,8160.587729,511.2,24980,71,34,14,0,2
4917,3919.366722,558.099357,66676,97,0,40,0,1
4918,7286.155383,669.716478,0,69,4,83,1,2
4919,7589.634,331.2,0,69,30,97,0,2
4920,9032.370378,157.208336,0,82,24,21,0,2
4921,5555.556089,155.511553,41853,71,17,51,0,3
4922,8257.666512,424.330166,23815,73,4,47,0,2
4923,2721.749756,386.245297,22885,73,20,46,0,1
4924,5230.092742,202.961374,32630,66,26,40,0,3
4925,6273.911874,412.8,18577,86,21,76,0,6
4926,5866.068903,350.4,75952,73,5,17,0,3
4927,8802.188243,316.977588,96390,73,17,47,0,2
4928,8722.895091,332.40907,25680,73,10,93,0,2
4929,8178.521899,806.4,0,112,17,29,0,7
4930,43217.21611,2552.343856,51504,220,30,99,0,2
4931,2442.216651,532.8,0,74,15,9,3,1
4932,2919.710443,257.380112,41456,73,11,19,0,1
4933,6366.225775,384.0,44368,80,5,72,0,3
4934,17114.32815,408.0,70961,85,19,8,0,2
4935,2395.57,333.696228,21986,63,1,9,0,1
4936,2987.949471,708.693556,0,83,14,22,0,1
4937,12780.276,265.215014,33514,105,33,2,0,2
4938,3906.669584,8.129056,60230,98,13,91,0,1
4939,2594.591182,494.196873,0,70,17,47,1,1
4940,5267.848664,316.8,40818,66,6,3,0,6
4941,9095.049868,556.8,37937,116,11,42,0,5
4942,7122.273163,452.115601,64571,89,34,91,0,6
4943,9117.441695,421.906803,0,126,29,61,0,3
4944,41075.42879,1003.2,21988,209,12,62,0,2
4945,3486.699561,684.0,0,95,12,5,0,1
4946,7297.687812,669.6,24672,93,9,44,0,9
4947,2502.209885,355.2,0,74,26,95,1,1
4948,9955.490835,460.8,0,96,1,79,0,2
4949,7094.158873,45.463345,72878,61,0,58,2,2
4950,12280.76661,489.6,88340,102,16,1,0,2
4951,5773.90039,234.997994,52278,73,31,91,0,3
4952,4904.894731,667.2,12902,139,3,51,0,1
4953,3423.822189,172.913031,99816,86,0,0,0,1
4954,2689.16845,391.687368,26554,68,18,86,1,1
4955,3109.007806,355.909266,77485,77,0,87,0,1
4956,22425.25604,307.2,22537,64,24,87,1,2
4957,5705.547071,340.8,76522,71,31,71,0,6
4958,2063.387895,602.911057,0,64,22,34,3,1
4959,5096.673223,312.0,22886,65,9,81,0,3
4960,4101.935985,552.0,0,115,1,34,0,1
4961,2537.929538,312.0,25506,65,10,16,0,1
4962,3651.69247,1265.387328,0,110,7,70,0,1
4963,10014.05568,705.6,0,98,19,17,1,2
4964,6758.807188,2042.569089,0,191,22,38,0,1
4965,5205.90965,345.6,0,72,18,91,0,9
4966,2847.965582,238.245103,96357,71,4,69,1,1
4967,11513.35549,1177.323534,16266,100,11,23,0,2
4968,7588.35586,661.008979,76516,95,13,15,0,9
4969,2389.310128,181.218317,20484,61,3,89,0,1
4970,5066.827444,98.480884,40215,64,11,22,0,3
4971,36860.90798,878.4,22854,122,28,53,0,2
4972,3961.58618,264.642948,0,118,6,34,1,1
4973,8476.80656,696.115596,55217,107,9,9,2,9
4974,10110.76997,93.309811,76276,86,24,19,0,2
4975,2476.480866,246.256648,47918,62,2,51,0,1
4976,4462.997006,350.4,0,73,35,52,3,5
4977,3141.252909,529.490007,43499,80,8,44,0,1
4978,2496.140812,518.4,0,72,14,58,0,1
4979,6861.278936,476.197355,0,71,11,21,3,2
4980,4983.178714,614.4,21497,128,31,58,0,1
4981,2227.072755,292.8,27972,61,7,38,0,1
4982,9670.181104,403.2,20942,84,12,59,0,2
4983,5088.687654,511.2,0,71,31,52,0,4
4984,7095.134789,161.537767,74298,177,9,81,0,1
4985,5437.908293,666.307195,23339,138,8,31,0,1
4986,5033.693296,600.0,77031,125,17,17,0,1
4987,14019.83314,469.882367,31739,71,10,29,0,2
4988,4877.61238,420.39344,0,66,4,30,0,5
4989,3449.494119,427.2,25236,89,2,26,0,1
4990,3771.617797,685.227276,0,103,25,16,1,1
4991,5824.817366,355.2,40964,74,7,57,0,8
4992,4379.92784,319.294289,40896,109,3,61,0,1
4993,5793.157728,475.423848,95733,72,19,82,0,3
4994,2725.680297,340.8,39161,71,8,84,3,1
4995,5790.565333,28.92584,84551,72,10,82,0,5
4996,8502.237137,1143.494486,12843,111,6,47,0,3
4997,2476.588891,297.6,71551,62,10,19,0,1
4998,2426.95904,511.2,0,71,2,5,0,1
4999,5897.986595,43.618784,77835,74,2,30,1,4
5000,4617.391775,292.8,16764,61,13,79,0,7
5001,12521.42105,1023.844984,39007,105,29,16,0,2
5002,9079.823377,766.519022,20290,113,6,75,0,3
5003,7777.201669,2.574682,46182,65,23,27,0,2
5004,5601.68063,355.2,11920,74,20,27,0,7
5005,3459.037949,32.715179,97162,86,0,63,0,1
5006,9061.951591,101.288057,42743,117,5,86,1,6
5007,6866.093807,40.44586,0,64,18,59,0,2
5008,2659.70565,420.041981,0,87,4,4,3,1
5009,12332.51669,122.302824,85789,105,18,54,2,2
5010,21172.38983,588.269018,0,82,24,86,0,2
5011,3677.907634,446.4,31349,93,10,32,0,1
5012,9816.528302,128.969729,37256,62,15,7,0,2
5013,4922.165949,331.2,0,69,2,76,0,3
5014,7583.962264,848.161322,0,102,27,29,0,5
5015,2685.901421,91.914969,58166,67,3,19,0,1
5016,4132.58858,453.6,0,63,4,55,1,3
5017,8622.835375,350.4,97361,73,6,85,0,2
5018,15253.26436,850.389259,51937,193,5,40,0,9
5019,4277.560211,609.680428,75921,106,32,4,0,1
5020,20096.89337,379.029102,92766,71,17,15,0,2
5021,4770.550911,362.774545,12964,65,2,37,0,4
5022,7025.65076,422.4,48117,88,4,51,0,3
5023,8265.379176,554.4,0,77,17,41,0,2
5024,24552.8746,966.541071,0,118,18,66,1,2
5025,4407.97312,532.8,66152,111,14,18,0,1
5026,2482.195895,274.956819,31093,64,1,22,0,1
5027,3858.867206,513.6,0,107,15,58,1,1
5028,11572.10339,1195.2,0,166,4,49,0,4
5029,3645.464325,915.188647,19121,95,1,18,0,1
5030,4362.772279,468.0,0,65,11,46,0,3
5031,10425.98532,350.097052,68563,131,6,44,1,3
5032,7025.04419,150.693773,24726,92,18,75,1,5
5033,7388.733207,638.371157,0,97,31,24,0,3
5034,2927.734329,124.376921,51991,73,4,95,0,1
5035,8356.181097,153.176419,0,118,25,29,0,7
5036,8718.056722,64.98293,89096,111,1,50,0,3
5037,35227.29912,710.4,23031,148,26,76,0,2
5038,8697.882675,350.4,29540,73,3,23,0,2
5039,3554.845264,55.510526,58557,88,4,83,0,1
5040,2818.31302,164.282841,88816,70,33,9,0,1
5041,19045.50012,439.2,0,61,2,61,0,2
5042,2893.806196,328.004855,61809,72,9,21,0,1
5043,14439.80313,892.8,58452,186,7,13,0,5
5044,5121.838914,609.6,57161,127,20,92,0,1
5045,2217.664193,111.872115,0,65,11,69,0,1
5046,2861.717418,181.689191,90083,71,23,47,0,1
5047,5979.724161,547.2,57693,76,16,56,0,3
5048,7377.231238,331.2,0,69,16,42,0,2
5049,6366.225775,384.0,44368,80,5,72,0,3
5050,8657.968597,171.475838,68727,72,15,49,0,2
5051,11726.18921,85.968142,40564,97,0,36,0,2
5052,5780.182197,787.993313,51066,74,23,0,0,8
5053,10058.74013,640.229108,0,92,30,81,0,2
5054,7072.928971,374.527412,90551,61,28,4,4,2
5055,4787.206586,321.6,0,67,16,45,0,5
5056,3013.439451,576.0,21353,80,28,21,0,1
5057,3472.369996,976.112456,0,102,25,48,0,1
5058,5380.898636,321.6,55350,67,0,13,0,9
5059,38230.21008,166.972451,80321,105,25,1,0,2
5060,5526.438887,657.6,94230,137,21,82,0,1
5061,4883.117399,302.4,53305,63,32,73,0,4
5062,14203.04178,677.63589,55593,182,10,48,1,9
5063,5745.41663,1853.202354,0,165,27,38,0,1
5064,9602.07966,676.8,0,94,12,3,0,2
5065,3199.75316,132.492438,0,87,3,43,0,1
5066,2758.329817,355.2,22158,74,8,92,0,1
5067,2725.192659,424.219182,81605,67,7,74,0,1
5068,5550.149947,243.238784,62219,69,7,73,0,4
5069,2619.172388,136.033828,15587,71,11,48,0,1
5070,6265.343299,481.025786,0,84,18,25,1,4
5071,12313.16484,835.2,0,116,7,57,0,2
5072,10552.42728,422.4,28505,88,0,93,0,2
5073,12022.38645,996.775536,25918,104,7,30,0,2
5074,9295.41115,2759.794354,0,261,33,44,0,1
5075,7440.92353,297.6,34137,62,6,9,0,2
5076,10302.90289,657.6,21839,137,2,70,0,8
5077,3508.569533,1176.2788,20978,98,19,96,1,1
5078,5761.317533,125.961938,83392,71,30,80,0,3
5079,10280.80787,404.329477,73661,128,34,47,0,3
5080,4783.917752,640.835113,49793,121,3,55,0,1
5081,2142.892273,686.774939,0,65,3,71,0,1
5082,8738.299629,156.617415,91890,107,30,28,0,7
5083,4468.2209,468.0,0,65,16,61,0,9
5084,11315.20373,484.8,11885,101,18,39,0,2
5085,21886.19626,676.808053,43000,109,27,9,0,2
5086,7681.551777,203.226649,90043,63,12,21,0,2
5087,16702.69914,345.6,0,72,34,46,0,2
5088,5015.009472,624.0,48567,130,12,15,0,1
5089,5776.338737,871.457982,27510,159,5,28,3,1
5090,2777.525403,173.426207,59124,70,18,31,2,1
5091,4127.495254,856.8,0,119,20,89,3,1
5092,6670.850638,816.0,56531,170,34,24,3,1
5093,14741.76092,667.2,0,139,2,33,1,2
5094,38320.82017,916.8,45277,191,19,0,0,2
5095,2064.697955,368.828511,0,65,12,57,3,1
5096,5504.139033,350.4,0,73,18,45,0,5
5097,5096.673223,312.0,22886,65,9,81,0,3
5098,7995.441263,38.763897,66685,67,35,50,2,2
5099,5674.136445,171.426318,65775,72,16,98,0,4
5100,2886.232446,355.2,52972,74,3,68,0,1
5101,5794.682724,345.6,52979,72,14,53,0,4
5102,10706.66957,321.6,55436,67,7,44,0,2
5103,5320.614976,277.351026,32116,132,10,42,0,1
5104,20498.83124,87.990528,56070,74,5,73,0,2
5105,4628.280887,690.548602,0,62,32,31,0,3
5106,27287.50099,835.2,0,116,12,76,1,2
5107,4029.723325,59.860273,93621,100,16,20,0,1
5108,2744.083863,336.0,79192,70,11,74,0,1
5109,35444.31404,565.504258,96853,98,34,68,0,2
5110,2858.992036,355.385287,0,83,25,91,4,1
5111,5862.803295,171.226873,75121,73,12,22,0,6
5112,4031.539471,842.4,0,117,2,41,0,1
5113,7553.225007,401.838921,69959,63,9,3,0,2
5114,16699.46158,499.2,81400,104,6,19,0,2
5115,3233.262049,705.6,0,98,33,87,1,1
5116,5640.729767,345.237659,67523,72,35,21,0,7
5117,8678.508294,51.316527,62366,108,22,87,0,8
5118,10339.59799,277.448968,67134,131,5,63,1,6
5119,3746.751625,19.575683,41479,94,14,38,1,1
5120,2571.260863,316.8,29697,66,0,58,4,1
5121,4428.031583,303.872752,58577,110,6,62,0,1
5122,7413.386729,508.8,0,106,7,44,0,4
5123,4768.955924,223.305224,51144,61,28,32,1,9
5124,6035.086336,422.024661,29587,76,25,4,0,3
5125,16280.19859,753.6,0,157,17,1,0,2
5126,9024.199159,537.6,71499,112,25,61,0,5
5127,7495.676658,763.2,0,106,23,45,0,5
5128,12520.97907,907.2,0,126,4,59,0,2
5129,2552.038766,128.516525,75740,64,13,11,0,1
5130,16887.79708,223.72051,53262,62,11,18,4,2
5131,3038.829992,154.907769,75180,77,15,30,3,1
5132,4455.518101,342.796508,31196,62,26,57,4,9
5133,11972.78231,1441.843837,0,186,0,67,2,5
5134,8513.697414,359.861348,34505,106,13,44,0,9
5135,9085.204991,146.757086,0,82,14,27,2,2
5136,24096.23695,1154.635974,0,97,1,40,0,2
5137,9095.049868,556.8,37937,116,11,42,0,5
5138,21418.35544,667.2,21897,139,19,67,0,2
5139,10714.21449,441.6,55994,92,19,75,2,2
5140,9986.661111,633.6,24067,132,12,2,0,6
5141,7908.669486,475.2,43630,99,33,30,0,3
5142,4869.596443,624.0,23811,130,20,8,0,1
5143,2121.647053,446.4,0,62,11,45,0,1
5144,6328.180924,648.364172,0,100,17,21,2,4
5145,4340.858797,595.2,0,124,6,34,0,1
5146,6279.816729,545.013504,50562,79,19,34,0,9
5147,11981.98481,257.248789,21514,62,0,59,0,2
5148,22235.01011,897.6,80355,187,24,92,1,2
5149,8646.504109,369.818708,64125,108,3,44,0,3
5150,2444.329535,196.155575,83800,62,11,44,0,1
5151,5070.352408,307.2,23840,64,32,66,0,7
5152,5647.145809,186.191931,54834,72,23,13,0,8
5153,13345.13545,36.975673,80277,112,6,40,1,2
5154,13297.63587,316.8,88430,66,7,17,1,2
5155,7031.785183,52.752601,26255,88,21,4,0,3
5156,3615.889805,684.0,0,95,16,1,0,1
5157,14120.03562,148.98255,95715,119,0,52,2,2
5158,2155.209879,336.0,0,70,22,67,3,1
5159,2748.851081,473.361602,32437,69,4,73,0,1
5160,5087.015287,312.0,22726,65,25,73,0,3
5161,14031.70314,202.24202,58092,72,7,56,1,2
5162,8656.396659,523.2,83365,109,27,7,1,4
5163,4861.493017,438.155584,12153,69,23,9,1,8
5164,19174.63407,53.076203,74028,118,10,16,0,2
5165,7089.68396,432.0,52707,90,33,66,1,6
5166,6802.06713,417.6,47451,87,0,31,1,6
5167,2359.423599,352.394515,19864,63,22,96,0,1
5168,15114.40241,480.0,28513,100,4,22,1,2
5169,2926.829158,347.060173,26242,74,5,69,0,1
5170,13014.23496,353.098604,55067,110,3,21,1,2
5171,7901.697919,480.0,62291,100,1,53,0,3
5172,13406.92021,801.6,25048,167,0,11,0,5
5173,6106.941981,379.2,16654,79,23,31,0,7
5174,12321.83615,542.4,26887,113,32,67,0,2
5175,19338.5293,224.904234,22784,70,11,68,0,2
5176,5431.371279,251.075981,49345,69,10,12,0,7
5177,7329.828776,622.381217,0,70,4,63,0,2
5178,3484.141641,186.025014,34307,92,33,62,2,1
5179,6964.051797,629.647822,0,95,19,41,1,9
5180,25253.10198,345.6,44096,72,28,65,1,2
5181,2523.654743,246.065764,43204,64,31,19,3,1
5182,17349.03226,441.6,0,92,3,7,0,2
5183,4058.668736,842.4,0,117,13,69,0,1
5184,4742.617289,133.907696,78596,118,1,70,0,1
5185,4363.599418,241.304377,38925,112,10,48,0,1
5186,9048.983447,571.2,0,119,9,8,0,3
5187,4210.096739,52.339396,21885,108,7,29,0,1
5188,5241.142484,212.009825,48345,67,7,1,0,7
5189,2481.842224,297.6,77993,62,26,10,0,1
5190,3585.942995,117.871165,25748,90,9,23,0,1
5191,5498.940679,350.4,22520,73,17,64,0,3
5192,10377.36842,579.452318,0,95,1,69,0,2
5193,2589.695091,350.4,0,73,6,11,0,1
5194,9312.585034,89.119797,75986,115,11,44,0,3
